0.016104,-0.017661,-0.021003,0.026847,0.022282,-0.066279,0.051763,-0.011643,0.0019406,-0.0022326,-0.013943,0.01631,-0.0019275,-0.004381,0.01052,-0.0088583,-0.019163,0.033364,0.00062962,-0.042205,0.046809,-0.018552,-0.01438,0.023256,-0.0099557,0.011656,-0.035846,0.043365,-0.028474,0.023752,-0.014626,-0.020919,0.032205,-0.0034482,0.0047664,-0.030353,0.010996,0.018313,-0.0023194,-0.019309,0.020625,-0.014437,-0.010923,0.037384,-0.02995,0.009419,0.0006037,-0.0011488,-0.0056546,-0.0041253,0.022752,-0.011625,0.021871,-0.091198,0.11536,-0.063022,0.039817,-0.042567,0.0065799,0.012834
-0.010642,0.021534,-0.0065488,-0.0019186,-0.0022266,0.012956,-0.003511,-0.022545,0.026258,-0.026742,0.046111,-0.043693,0.012014,0.01895,-0.033161,0.00046008,0.058761,-0.05355,-0.023552,0.085295,-0.079001,0.020515,0.020234,-0.0042551,0.0015965,-0.048638,0.068059,-0.042479,0.040984,-0.061955,0.040699,0.026671,-0.06232,0.02213,0.025336,-0.02761,0.027406,-0.027161,-0.0038308,0.020301,-0.0015252,-0.0083155,0.0084366,-0.0061707,-0.0090954,0.01225,-0.0048754,0.0092179,-0.0020887,-0.0041375,-0.0095643,-0.0036565,0.0086833,0.055875,-0.080611,0.007011,0.035536,-0.020466,0.02659,-0.024026
0.010293,-0.019485,0.0055857,-0.013684,0.016807,0.0023515,-0.016231,0.019827,-0.020246,0.025729,-0.039419,0.043018,-0.031172,0.0083133,0.018395,-0.0036721,-0.051643,0.049402,0.034559,-0.092751,0.060568,0.0094465,-0.03888,0.022966,-0.02477,0.05527,-0.057997,0.025776,0.0029204,-0.020274,0.045973,-0.093332,0.12078,-0.072994,-0.00058661,0.033117,-0.051,0.050111,-0.011553,0.0089424,-0.04481,0.034297,-0.0073934,0.006378,0.0098099,-0.018517,0.0039771,-0.018333,0.02478,0.0051972,-0.00507,0.0037124,-0.033878,0.0077604,0.037256,0.0034592,-0.042639,0.017715,-0.013065,0.018894
-0.020358,0.022652,-0.0022789,0.012236,-0.011962,-0.022957,0.035141,-0.0068578,-0.0049458,-0.023962,0.040655,-0.018512,0.0033985,0.0017257,-0.029108,0.028014,0.022996,-0.021542,-0.055719,0.091861,-0.037684,-0.03599,0.057366,-0.032961,0.034856,-0.072021,0.065085,-0.01809,0.0062136,-0.0050557,-0.038792,0.086791,-0.096902,0.077042,-0.031501,-0.032089,0.072794,-0.052894,0.0068477,-0.013149,0.060143,-0.062787,0.02204,0.0010543,-0.0019814,-0.0018885,0.0053878,0.0014969,-0.011113,0.01737,-0.02422,0.011009,0.011829,-0.0048414,-0.0014847,-0.01633,0.010649,0.0022724,0.019347,-0.018295
0.021517,-0.005866,-0.030449,0.016179,0.0076817,0.025315,-0.042034,-0.0024896,0.02279,0.0033864,-0.0056039,-0.011539,0.0072244,-0.017843,0.053983,-0.047506,0.0081982,-0.02406,0.080299,-0.085914,0.030433,0.025544,-0.036929,0.019865,-0.034783,0.071788,-0.051395,-0.0046873,0.0082378,0.014588,0.0022514,-0.032176,0.039074,-0.032083,0.0058,0.047726,-0.088059,0.062042,0.0044048,-0.021042,-0.018065,0.033099,-0.021393,0.028096,-0.031473,0.020794,-0.021485,0.013759,0.0081406,-0.012362,0.012589,-0.017268,0.004233,-0.0020234,0.021295,-0.016254,0.0058588,-0.022771,0.024837,-0.013472
-0.016507,-0.016841,0.043029,-0.042471,0.030618,-0.051117,0.057854,-0.013432,-0.016227,0.013926,-0.032458,0.048272,-0.019914,-0.0031706,-0.011291,0.011785,0.01008,0.0071206,-0.053122,0.048048,0.0027558,-0.020141,-0.0071493,0.025944,-0.010361,-0.021775,0.037091,-0.027002,0.018563,-0.017595,0.0024573,0.017457,-0.023229,0.025023,-0.01735,-0.019941,0.051966,-0.021668,-0.039541,0.047053,-0.013968,0.012881,-0.011283,-0.042424,0.073963,-0.041142,0.019308,-0.015998,-0.015229,0.03922,-0.03854,0.040392,-0.016911,-0.020909,0.0084355,0.019157,-0.01887,0.0432,-0.080112,0.062093
0.014112,0.027291,-0.035015,0.050222,-0.055838,0.036331,-0.017671,0.0066972,0.0082583,-0.027664,0.046735,-0.048404,0.017244,0.017497,-0.019115,0.011767,-0.022938,0.016971,0.01729,-0.024894,0.0022663,-0.0053125,0.029311,-0.02615,-0.007483,0.040689,-0.044644,0.021209,-0.0057955,0.00085971,0.017237,-0.024347,0.0079407,-0.011211,0.026202,-0.0057441,-0.018407,-0.0040836,0.041412,-0.047398,0.03731,-0.038821,0.026372,0.02661,-0.066385,0.048344,-0.027876,0.029952,-0.0026286,-0.03763,0.041006,-0.029252,0.0075993,0.033299,-0.038031,0.0045113,0.0031121,-0.015624,0.067297,-0.074593
0.0068149,-0.048852,0.020917,-0.0043547,0.013457,-0.00080417,-0.022375,0.02002,-0.0045063,-0.0014932,0.0036318,0.00026479,-0.019328,0.031435,-0.020092,0.0056587,0.0013623,-0.0045274,-0.00064451,0.0030451,0.000877,0.012483,-0.026946,0.0004554,0.046323,-0.059002,0.020866,0.036109,-0.051964,0.019396,-0.003566,0.019369,-0.024578,0.027561,-0.037901,0.018479,0.013825,-0.0051644,-0.023113,0.024151,-0.013235,0.019078,-0.022162,-0.0028904,0.029046,-0.028708,0.028923,-0.033562,0.0087299,0.015666,-0.0018325,-0.011721,0.018466,-0.046188,0.051222,-0.022022,0.017455,-0.006235,-0.053262,0.065939
0.0060561,0.023182,0.00054375,-0.019656,0.016714,-0.021898,0.032827,-0.019175,-0.013592,0.034186,-0.034929,0.0091689,0.049709,-0.085764,0.049713,-0.003553,0.0033092,-0.0066671,-0.0033001,-1.4576e-05,-0.0016797,0.0053582,0.025245,-0.041642,-0.0074601,0.039827,0.01655,-0.084124,0.074411,-0.021427,-0.0017522,-0.0066278,0.014289,-0.026342,0.043084,-0.02894,-0.0028875,-0.0050682,0.02895,-0.0030932,-0.033245,0.006508,0.038164,-0.021777,-0.023118,0.031161,-0.017964,0.015303,-0.01409,0.015608,-0.026451,0.03078,-0.035939,0.055571,-0.057877,0.030286,-0.0023989,-0.031936,0.074042,-0.066157
-0.047074,0.057397,-0.04694,0.042186,-0.046407,0.04848,-0.052564,0.037848,0.0036509,-0.032498,0.02914,0.010156,-0.079911,0.10059,-0.031374,-0.020414,0.002503,0.0021653,0.0083206,0.020472,-0.040001,0.032617,-0.060754,0.078609,-0.015962,-0.031725,-0.018586,0.076669,-0.065288,0.029165,-0.0095362,-0.0023326,0.007122,0.0028128,-0.012579,-0.0015192,0.023722,-0.012498,-0.006849,-0.026713,0.06529,-0.02515,-0.030693,0.0054681,0.050097,-0.053929,0.022026,0.0029091,-0.00041263,-0.026813,0.040616,-0.033093,0.043914,-0.061783,0.043948,-0.004578,-0.029405,0.051303,-0.047651,0.03584
0.065526,-0.085181,0.053282,-0.046783,0.055341,-0.044791,0.049025,-0.065036,0.047692,-0.013818,0.003239,-0.023956,0.063352,-0.065565,0.0029418,0.038488,-0.012907,0.00033973,-0.013473,-0.016472,0.056063,-0.047848,0.041767,-0.060018,0.04825,-0.021389,0.033848,-0.054653,0.039851,-0.018126,0.011296,0.004864,-0.026234,0.022392,-0.010174,0.022004,-0.030984,0.0082149,-0.00034354,0.045136,-0.081951,0.052949,-0.013321,0.036449,-0.085997,0.080689,-0.023125,-0.019767,0.015223,0.017942,-0.049299,0.056857,-0.043003,0.037652,-0.044476,0.017814,0.041586,-0.052132,0.0046928,-0.0039472
-0.061771,0.059328,0.0054673,-0.0053651,-0.015615,-0.0073742,0.0094815,0.038421,-0.07578,0.078752,-0.060844,0.033252,-0.024252,0.027776,0.0028262,-0.043896,0.038307,-0.021244,0.033515,-0.028533,-0.0070219,0.023342,-0.029417,0.057713,-0.075405,0.061958,-0.048291,0.036147,-0.0089183,-0.013482,0.021236,-0.03607,0.050453,-0.0378,0.016766,-0.01839,0.02343,-0.010353,0.0085075,-0.034186,0.046777,-0.022507,0.0017252,-0.02787,0.076701,-0.075924,0.011287,0.039847,-0.031093,0.00050306,0.026434,-0.04326,0.026184,-0.010742,0.040535,-0.037259,-0.032414,0.035812,0.039904,-0.02731
0.033778,-0.050654,-0.011253,0.010461,0.020186,0.0078079,-0.02175,-0.02577,0.073043,-0.092658,0.077131,-0.028775,0.014484,-0.039083,0.014247,0.045822,-0.054814,0.03648,-0.045364,0.052618,-0.031628,0.0014788,0.024368,-0.041201,0.04572,-0.044122,0.042346,-0.038686,0.021723,0.0073114,-0.011209,-0.020297,0.033873,-0.012056,-0.0027267,0.0078377,-0.022598,0.024717,-0.011045,0.0093082,-0.0067089,-0.015313,0.028766,-0.011273,-0.017572,0.0162,0.031955,-0.067465,0.034235,0.011764,-0.016851,0.024361,-0.036833,0.013547,0.00069586,0.01162,0.011933,-0.024184,-0.036283,0.048358
-0.021546,0.03734,-0.040932,0.05872,-0.041303,0.0069033,-0.032815,0.069476,-0.061315,0.061293,-0.060758,0.02437,-0.017506,0.042642,-0.018538,-0.028619,0.038996,-0.034836,0.034548,-0.043741,0.065574,-0.057519,0.017907,0.0024695,-0.017243,0.042941,-0.045985,0.037226,-0.024987,-0.007218,-0.0091471,0.097098,-0.12729,0.066676,-0.023074,0.0069933,0.019715,-0.019412,-0.0061463,0.0083314,0.0024963,-0.0008361,-0.012324,0.030163,-0.032084,0.029977,-0.061868,0.078204,-0.018079,-0.043546,0.043818,-0.048985,0.069538,-0.037617,-0.0058148,-0.0060017,0.019881,-0.0067568,0.011552,-0.011005
0.021355,-0.0030266,0.03685,-0.068202,0.019101,0.0094262,0.052841,-0.08284,0.045901,-0.043849,0.058228,-0.036002,0.029006,-0.040006,0.023815,-0.0021217,-0.0091101,0.009519,0.01245,-0.0076139,-0.041958,0.056691,-0.034474,0.031919,-0.019124,-0.015148,0.033986,-0.049485,0.044496,-0.003331,0.015069,-0.081452,0.080249,-0.028246,0.013494,-0.003692,-0.016201,0.00028747,0.026852,-0.02785,0.01101,0.012525,-0.0015694,-0.056077,0.077593,-0.047533,0.051077,-0.068132,0.018761,0.045402,-0.049177,0.035856,-0.047874,0.050403,-0.02927,0.01604,-0.022782,0.028982,-0.0091534,-0.023885
-0.012599,-0.012211,0.0018821,0.025622,0.0013371,-0.029365,-0.011262,0.045358,-0.035043,0.034698,-0.034293,0.031327,-0.056119,0.053177,-0.0094779,0.0042397,-0.022461,0.028153,-0.061896,0.086423,-0.0479,0.011031,-0.0054238,-0.010171,0.024421,-0.017245,-0.010334,0.047535,-0.04156,0.0056812,-0.022784,0.047646,-0.0066618,-0.027619,0.020947,-0.024057,0.002382,0.056068,-0.063031,0.020047,-0.0074617,0.028663,-0.053572,0.071104,-0.059523,0.024722,-0.011755,0.026187,-0.022133,-0.0052867,0.0047308,0.014645,0.012415,-0.059595,0.05441,-0.0249,0.02305,-0.026209,0.0071356,0.01691
-0.017859,0.022266,-0.021243,-0.00088966,-0.0030362,0.030644,-0.015102,-0.020442,0.022239,-0.0069501,-0.006514,-0.0049843,0.045576,-0.036969,-0.023578,0.026918,0.019693,-0.039942,0.058109,-0.078133,0.0525,-0.01556,0.0091043,-0.0026468,-0.01404,0.015266,0.0013723,-0.010992,-0.0020404,0.0075958,0.011372,-0.007004,-0.027026,0.043163,-0.055373,0.063355,0.0023163,-0.098909,0.089727,0.00080143,-0.018745,-0.051593,0.077325,-0.018738,-0.025401,0.021232,-0.015877,-0.0061515,0.046175,-0.041102,0.017567,-0.025389,0.0041169,0.050617,-0.06122,0.052278,-0.065988,0.061239,-0.036544,0.023416
0.027755,-0.018649,0.020523,-0.0091206,0.0075777,-0.02461,0.010275,0.014532,0.0047328,-0.025124,0.002614,0.026822,-0.032687,0.012339,0.021222,-0.024437,-0.0089601,0.024974,-0.012919,0.011345,-0.01507,-0.0043598,0.030656,-0.034686,0.020722,-0.0092689,0.013268,-0.024355,0.017986,-0.0014823,0.0063642,-0.014437,0.001164,-0.012678,0.061336,-0.06475,-0.004229,0.063169,-0.044143,-0.026394,0.048827,0.012618,-0.0425,-0.020016,0.06362,-0.044436,0.026491,0.006806,-0.053693,0.035091,0.0059331,0.010095,-0.018032,-0.019746,0.049096,-0.075356,0.1017,-0.085295,0.052943,-0.04116
0.022008,-0.024615,-0.0078487,0.026972,-0.033823,0.03388,-0.014432,0.0090061,-0.031133,0.018852,0.039224,-0.066916,0.038994,-0.0056829,-0.0060211,0.0024212,0.0079412,-0.0053789,-0.01272,0.017027,-0.0080084,0.015232,-0.029402,0.022994,-0.002735,-0.0067497,-0.008723,0.029523,-0.018629,-0.0038568,-0.00089703,-0.0043678,0.034012,-0.016482,-0.034644,0.021801,0.028348,-0.018635,-0.035346,0.064438,-0.054524,0.025248,-0.0043148,0.011751,-0.037838,0.053075,-0.032067,-0.0069054,0.0093166,0.021606,-0.030039,0.012507,0.0020366,-0.0028211,-0.028842,0.072192,-0.062962,0.022551,-0.015169,0.0095715
-0.056764,0.052999,9.6776e-05,-0.038982,0.055345,-0.04724,0.026079,-0.032716,0.039241,0.010159,-0.064984,0.054845,-0.017402,0.011163,-0.022301,0.017712,-0.0022876,-0.0020694,0.0085489,-0.045769,0.072553,-0.031043,-0.023431,0.020968,-0.011324,0.027526,-0.011894,-0.02516,0.016665,0.013064,-0.017799,0.023294,-0.039624,0.033482,-0.0158,0.032087,-0.060712,0.022934,0.063362,-0.079264,0.02542,-0.012894,0.020293,0.020017,-0.033171,-0.0026354,-0.010697,0.036265,0.010251,-0.0445,0.016981,-0.0049057,0.001886,0.016255,0.0099101,-0.037529,-0.015856,0.057788,-0.021009,0.012571
0.040675,-0.050064,0.01458,0.025087,-0.049893,0.046061,-0.021083,0.013196,-0.011074,-0.020382,0.043652,-0.024927,0.010008,-0.02884,0.051603,-0.044609,0.01262,-0.015069,0.06013,-0.041842,-0.044173,0.056593,0.0021107,-0.016021,0.0032262,-0.0069102,-0.0060514,0.016932,0.0017033,-0.022391,0.043146,-0.052638,0.033466,-0.039122,0.076432,-0.084141,0.067592,-0.019878,-0.066749,0.067566,0.03211,-0.056264,0.021764,-0.057682,0.072146,-0.011725,-0.0021547,-0.0068374,-0.039902,0.053323,-0.0044216,-0.021176,0.027768,-0.032378,0.013815,-0.035249,0.11408,-0.12494,0.045794,-0.0085872
-0.030184,0.043054,-0.023122,-0.0087094,0.031174,-0.025637,-0.0041387,0.019068,-0.013347,0.014676,-0.015509,0.010913,-0.019131,0.030153,-0.039979,0.045744,-0.018879,0.026914,-0.14845,0.22506,-0.10521,-0.038298,0.030412,0.021577,0.011409,-0.086254,0.1016,-0.040351,-0.015743,0.033413,-0.051901,0.03924,0.0059389,0.022432,-0.092488,0.08106,-0.026463,-0.021307,0.065344,-0.0097507,-0.11799,0.11824,-0.028313,0.018318,-0.020572,-0.039201,0.066837,-0.053547,0.057993,-0.047391,0.0039775,0.035927,-0.053904,0.040182,-0.033287,0.10132,-0.18847,0.17125,-0.072592,0.016891
0.010643,-0.022503,0.0088038,0.0083256,-0.0042685,-0.0045195,0.012182,-0.019308,0.01477,-0.0068809,0.0062669,-0.0046792,0.0069763,-0.020492,0.028326,-0.021888,0.020338,-0.055028,0.14565,-0.23432,0.20181,-0.071881,0.03879,-0.1161,0.06731,0.12372,-0.18597,0.074217,0.019385,-0.067338,0.098849,-0.042121,-0.030376,-0.0091556,0.061006,-0.027881,-0.0080765,0.0075398,0.017621,-0.086436,0.12792,-0.06917,-0.012211,0.047222,-0.057129,0.04931,-0.03488,0.032845,-0.026449,0.018443,-0.0091885,-0.035845,0.07381,-0.040287,0.013018,-0.074943,0.15108,-0.14596,0.075844,-0.016734
0.0021499,0.014617,-0.0050836,-0.0052129,-0.0039761,0.004421,-0.0010517,0.013573,-0.016264,0.0052706,-0.010712,0.015196,-0.005681,0.013854,-0.017238,0.00162,-0.036605,0.0915,-0.087919,0.11245,-0.15521,0.072387,-0.035474,0.19394,-0.19714,-0.058922,0.14818,-0.041438,0.029207,-0.0039075,-0.09849,0.060561,0.026981,0.012113,-0.027238,-0.024572,0.019487,-0.0002933,-0.015179,0.063203,-0.043853,-0.033817,0.047677,-0.052074,0.082539,-0.048056,-0.0044867,0.0013356,-0.0019284,0.0069337,0.0071007,0.022478,-0.064954,0.033243,0.011598,0.013036,-0.064993,0.078121,-0.041696,-0.0013048
-0.0014275,-0.014227,0.010913,0.0011924,-0.0061302,0.0067759,-7.4165e-06,-0.010527,0.0086591,-0.0032804,0.010298,-0.01273,0.0057646,-0.00697,-0.00074891,0.010685,0.02718,-0.06637,0.04822,-0.046071,0.035885,0.073148,-0.086579,-0.10004,0.14046,0.041456,-0.069132,-0.035218,-0.0066814,0.058912,-0.00056699,-0.011161,0.005231,-0.037505,-0.010532,0.057467,-0.0076552,0.018583,-0.05324,-0.031129,0.029691,0.13991,-0.1715,0.013976,0.076334,-0.060642,0.044298,-0.030794,0.011912,0.0049147,-0.020891,0.0099202,0.020875,-0.023897,0.0053718,-0.0046474,0.02367,-0.034886,0.018462,0.0050113
-0.0027846,0.0029076,-0.0072612,-0.0024973,0.0072783,-0.00089135,-0.0012587,5.2805e-05,0.0042753,-0.0057637,-0.0031369,0.0014127,0.0094983,-0.0055283,0.0070535,-0.016894,0.0024431,0.0073053,0.0078068,-0.0046484,0.014464,-0.077014,0.090303,-0.014444,-0.010303,-0.047931,0.041956,0.054824,-0.10235,0.047314,0.011295,0.012111,-0.071773,0.052747,0.035439,-0.041981,-0.034208,0.030938,-0.0073404,0.09952,-0.079095,-0.17515,0.21743,0.14314,-0.40555,0.31343,-0.15904,0.070519,0.022989,-0.055159,0.025578,-0.028722,0.026027,0.011535,-0.013036,-0.012327,0.010062,0.0071888,-0.017705,0.014964
